Iteration,TransferIn_ms,Inference_ms,TransferOut_ms,Total_ms
628,0.091235,3.696837,6.095327,9.883399
629,0.090985,3.603196,0.089502,3.783683
630,0.088550,3.625430,0.089412,3.803392
631,0.086997,3.535727,0.088591,3.711315
632,0.091726,4.934176,0.181118,5.207020
633,0.113839,3.718799,0.089743,3.922381
634,0.088240,3.600211,0.088650,3.777101
635,0.088581,6.596110,0.168153,6.852844
636,0.101304,4.475875,0.112877,4.690056
637,0.089933,3.612996,0.094151,3.797080
638,0.089522,3.640168,0.119399,3.849089
639,0.114089,3.824412,0.135491,4.073992
640,0.100794,4.115541,0.131665,4.348000
641,0.131661,3.533373,0.110553,3.775587
642,0.091216,3.800025,0.155869,4.047110
643,0.135480,4.282995,0.138556,4.557031
644,0.188795,4.381912,0.213430,4.784137
645,0.101535,6.562175,0.161561,6.825271
646,0.118058,4.108517,0.134499,4.361074
647,0.096896,4.018835,0.098279,4.214010
648,0.095534,3.586495,0.096064,3.778093
649,0.094241,3.853760,0.141961,4.089962
650,0.096366,4.639589,0.165258,4.901213
651,0.175940,3.809452,0.093640,4.079032
652,0.088721,3.620089,0.090674,3.799484
653,0.088620,3.890239,0.114861,4.093720
654,0.089192,3.601794,0.154587,3.845573
655,0.091646,3.595212,0.097197,3.784055
656,0.088891,3.792121,0.144136,4.025148
657,0.090353,3.678321,0.089983,3.858657
658,0.088651,3.613286,0.100122,3.802059
659,0.175417,3.677410,0.093630,3.946457
660,0.091997,3.615931,0.094752,3.802680
661,0.088831,3.748917,0.092929,3.930677
662,0.088681,3.568550,0.088841,3.746072
663,0.088310,3.639386,0.091426,3.819122
664,0.088260,3.607505,0.097717,3.793482
665,0.088430,4.590817,0.136972,4.816219
666,0.091285,3.581495,0.091266,3.764046
667,0.089382,3.640439,0.099331,3.829152
668,0.091576,5.962583,0.186669,6.240828
669,0.093861,3.527461,0.091876,3.713198
670,0.088520,3.570344,0.088660,3.747524
671,0.088400,3.679524,0.094561,3.862485
672,0.089252,4.543283,0.164747,4.797282
673,0.097377,3.553351,0.090474,3.741202
674,18.233222,4.893167,0.125992,23.252381
675,0.093690,3.970283,0.158435,4.222408
676,0.145650,3.948872,0.106184,4.200706
677,0.091607,3.561286,0.094071,3.746964
678,0.091787,3.654044,0.110873,3.856704
679,0.088761,3.802169,0.131312,4.022242
680,0.094081,3.724069,0.094371,3.912521
681,6.752862,4.663124,0.137394,11.553380
682,0.094442,3.714862,0.101905,3.911209
683,0.087879,3.642373,0.094351,3.824603
684,0.094081,3.564372,0.089442,3.747895
685,0.088581,5.882267,0.170639,6.141487
686,0.096004,3.617084,0.089452,3.802540
687,0.088931,3.551137,0.231094,3.871162
688,0.130071,3.805306,0.118186,4.053563
689,0.090263,3.573390,0.102717,3.766370
690,0.094992,3.612695,0.095093,3.802780
691,0.092047,3.605131,0.091746,3.788924
692,0.088520,3.800257,0.123136,4.011913
693,0.135850,3.843239,0.131052,4.110141
694,0.091466,4.088780,0.089613,4.269859
695,0.093260,3.625680,0.092478,3.811418
696,0.092257,4.836417,0.176861,5.105535
697,0.092398,3.632884,0.095854,3.821136
698,0.089622,3.620781,0.089532,3.799935
699,0.089022,3.584761,0.092388,3.766171
700,0.091797,3.641340,0.107967,3.841104
701,0.169896,5.442423,0.170237,5.782556
702,0.128366,3.614248,0.089202,3.831816
703,0.088450,3.643034,0.089672,3.821156
704,0.088830,4.035928,0.112347,4.237105
705,0.089883,3.638444,0.103870,3.832197
706,0.089503,3.622704,0.092598,3.804805
707,0.091867,3.555295,0.089321,3.736483
708,0.089072,4.676379,0.113819,4.879270
709,0.125501,4.682251,0.101305,4.909057
710,0.089652,3.559082,0.089412,3.738146
711,0.088651,3.668672,0.105503,3.862826
712,0.165949,6.178848,0.123768,6.468565
713,0.092668,24.083458,0.150651,24.326777
714,0.114149,3.869328,0.095153,4.078630
715,0.091827,3.673662,0.206969,3.972458
716,0.111854,3.548942,0.141151,3.801947
717,0.129389,3.766451,0.103218,3.999058
718,0.091587,3.584530,0.090514,3.766631
719,0.089612,3.658904,0.777936,4.526452
720,0.224712,4.931400,0.166200,5.322312
721,0.097097,4.723530,0.094682,4.915309
722,0.094572,3.506551,0.091857,3.692980
723,0.092989,3.674394,0.198380,3.965763
724,2.899936,4.864010,0.122797,7.886743
725,0.095463,3.695975,0.093570,3.885008
726,0.095173,3.613466,0.129280,3.837919
727,0.121613,4.791922,0.147503,5.061038
728,0.099411,3.780147,0.115021,3.994579
729,0.091215,3.598588,0.091947,3.781750
730,0.092668,3.619287,0.113410,3.825365
731,0.105222,4.118768,0.124799,4.348789
732,0.114420,3.794995,0.098840,4.008255
733,0.095523,3.643214,0.092198,3.830935
734,0.093049,3.563892,0.090273,3.747214
735,0.091817,3.846625,0.100162,4.038604
736,0.108027,4.233098,0.093790,4.434915
737,0.091355,3.580924,0.091516,3.763795
738,0.091887,3.547299,0.092258,3.731444
739,0.092457,4.537643,0.168895,4.798995
740,0.107216,3.644236,0.089281,3.840733
741,0.087338,3.551588,0.089522,3.728448
742,0.088430,3.556477,0.088891,3.733798
743,0.088420,22.508220,0.158104,22.754744
744,0.098519,3.574492,0.089332,3.762343
745,0.106044,3.614849,0.088831,3.809724
746,0.088249,4.960867,0.150900,5.200016
747,0.090063,3.752513,0.094993,3.937569
748,0.088821,3.571917,0.094051,3.754789
749,0.091576,3.511079,0.088961,3.691616
750,0.088831,4.846215,0.110092,5.045138
751,0.090083,8.247635,0.123478,8.461196
752,0.092197,3.628987,0.121545,3.842729
753,0.107947,3.636210,0.089793,3.833950
754,0.095474,4.024707,0.099641,4.219822
755,0.130310,3.650979,0.088811,3.870100
756,0.088279,3.800226,0.131093,4.019598
757,0.150899,9.534508,0.121995,9.807402
758,0.132225,3.625770,0.088721,3.846716
759,0.088250,3.713659,0.091926,3.893835
760,0.088600,3.527522,0.094551,3.710673
761,0.097889,3.669153,0.099842,3.866884
762,0.088740,3.686708,0.092488,3.867936
763,0.088590,5.147727,0.124899,5.361216
764,0.097036,3.603948,0.089793,3.790777
765,0.088831,3.650207,0.110633,3.849671
766,0.102537,4.566569,0.207258,4.876364
767,0.133968,3.571746,0.088941,3.794655
768,0.088520,3.579180,0.089032,3.756732
769,0.091536,3.703699,0.103580,3.898815
770,0.091867,3.965182,0.097087,4.154136
771,0.088660,3.593899,0.088740,3.771299
772,0.088410,3.520968,0.088661,3.698039
773,0.088390,3.606904,0.092979,3.788273
774,0.088620,3.673332,0.097588,3.859540
775,0.089172,3.598498,0.091355,3.779025
776,0.091446,3.539384,0.089061,3.719891
777,0.088139,3.683711,0.094272,3.866122
778,0.088110,3.737795,0.088059,3.913964
779,0.131993,3.589782,0.089382,3.811157
780,0.088630,3.561657,0.092187,3.742474
781,0.091656,3.634958,0.088690,3.815304
782,0.088149,16.071065,0.097958,16.257172
783,0.091726,3.951898,0.173634,4.217258
784,0.335106,3.577977,0.089252,4.002335
785,0.088991,3.595362,0.089021,3.773374
786,0.088430,3.576686,0.088851,3.753967
787,0.088751,3.806938,0.164276,4.059965
788,0.102366,3.802310,0.093540,3.998216
789,0.092307,3.654386,0.105412,3.852105
790,0.088390,3.626171,0.090033,3.804594
791,0.088199,4.319985,0.128808,4.536992
792,0.088951,3.690976,0.103960,3.883887
793,0.089162,3.633084,0.092728,3.814974
794,0.091936,3.583830,0.088941,3.764707
795,0.088159,4.436810,0.110222,4.635191
796,0.088440,3.576256,0.109701,3.774397
797,0.088370,3.671168,0.088760,3.848298
798,0.088911,3.609789,0.088691,3.787391
799,0.088350,5.702712,0.155850,5.946912
800,0.120481,3.598829,0.088981,3.808291
801,0.095684,3.588108,0.089061,3.772853
802,0.106455,3.785377,0.101745,3.993577
803,0.106395,3.623826,0.091476,3.821697
804,0.088120,3.643814,0.111896,3.843830
805,0.089682,4.099962,0.094431,4.284075
806,0.091415,3.720693,0.181037,3.993145
807,0.141883,3.585543,0.092378,3.819804
808,0.090934,3.591916,0.098710,3.781560
809,0.092347,3.514266,0.090895,3.697508
810,0.090534,4.878408,0.187962,5.156904
811,0.143035,4.131843,0.165198,4.440076
812,0.119521,3.886480,0.102407,4.108408
813,0.091586,3.538733,0.088580,3.718899
814,0.088020,4.334723,0.089812,4.512555
815,0.094161,3.570083,0.088370,3.752614
816,0.086456,3.576456,0.095142,3.758054
817,0.086326,3.660527,0.091085,3.837938
818,0.088260,3.751322,0.093800,3.933382
819,0.091697,3.649706,0.088650,3.830053
820,0.087328,3.687929,0.095193,3.870450
821,0.089071,3.631251,0.089041,3.809363
822,0.088751,3.855792,0.102788,4.047331
823,0.088570,3.525257,0.092057,3.705884
824,0.091756,3.578890,0.096085,3.766731
825,0.095403,3.633616,0.089532,3.818551
826,0.089462,3.934243,0.090084,4.113789
827,0.088881,3.592797,0.088630,3.770308
828,0.088570,3.592596,0.089783,3.770949
829,0.087859,3.604509,0.093380,3.785748
830,0.088210,4.645711,0.094982,4.828903
831,0.091836,3.549093,0.088781,3.729710
832,0.088850,3.570635,0.090243,3.749728
833,0.094332,3.945554,0.178354,4.218240
834,0.100233,3.701155,0.089562,3.890950
835,0.088430,3.557088,0.093119,3.738637
836,0.091416,3.576034,0.086517,3.753967
837,0.088670,3.554423,4.029035,7.672128
838,0.109230,4.123857,0.088681,4.321768
839,0.088550,3.613577,0.089041,3.791168
840,0.088450,3.658954,0.198834,3.946238
841,0.150739,4.309925,0.100964,4.561628
842,0.093229,3.571256,0.089261,3.753746
843,0.088490,3.554183,0.089151,3.731824
844,0.088610,4.668905,0.165308,4.922823
845,0.121684,3.609920,0.091797,3.823401
846,0.105252,3.506521,0.096686,3.708459
847,0.091316,3.556597,0.088911,3.736824
848,0.088781,5.666292,0.173504,5.928577
849,0.153346,3.613455,0.090093,3.856894
850,0.088921,3.542159,0.092067,3.723147
851,0.091225,3.582547,0.088921,3.762693
852,0.088150,4.743098,0.109320,4.940568
853,0.088861,3.690855,0.092488,3.872204
854,0.092548,3.614629,0.088710,3.795887
855,0.089251,3.636261,0.089362,3.814874
856,0.191327,3.949123,0.107547,4.247997
857,0.091306,3.550666,0.092267,3.734239
858,0.088801,3.504297,0.089011,3.682109
859,0.090013,3.562108,0.088670,3.740791
860,0.150680,5.526955,0.116043,5.793678
861,0.089893,3.669765,0.089402,3.849060
862,0.088159,3.531469,0.091837,3.711465
863,0.091767,5.537394,0.165730,5.794891
864,0.120550,4.323534,0.148034,4.592118
865,0.121934,4.238437,1.989975,6.350346
866,0.130851,5.947604,0.135380,6.213835
867,0.119721,3.846344,2.880638,6.846703
868,0.090434,4.265330,0.102697,4.458461
869,0.097648,3.617814,0.088901,3.804363
870,0.088650,3.576425,0.144608,3.809683
871,0.118558,3.741964,0.105673,3.966195
872,0.090073,17.711408,0.106194,17.907675
873,0.100022,3.902062,0.105803,4.107887
874,0.088981,3.606494,0.090263,3.785738
875,0.088280,3.748698,0.468939,4.305917
876,0.139157,5.058285,0.108038,5.305480
877,0.092167,3.533333,0.089231,3.714731
878,0.088630,3.588238,0.088771,3.765639
879,0.088189,4.940607,0.147955,5.176751
880,0.126664,3.782120,0.132004,4.040788
881,0.096926,4.914899,0.140651,5.152476
882,0.120081,23.497032,3.582496,27.199609
883,0.097298,4.237215,0.096806,4.431319
884,0.087208,3.567147,0.091897,3.746252
885,0.091566,3.562970,0.106474,3.761010
886,0.091496,3.735791,0.108579,3.935866
887,0.089672,12.049214,0.241063,12.379949
888,0.167361,3.910649,0.095263,4.173273
889,0.095374,3.569361,0.090675,3.755410
890,0.091496,3.594119,0.090554,3.776169
891,0.091465,4.030688,0.190466,4.312619
892,0.138777,4.025118,0.091716,4.255611
893,0.092358,3.617003,0.092208,3.801569
894,0.094592,3.587897,0.091917,3.774406
895,0.092437,5.050579,0.128287,5.271303
896,0.094872,3.694672,0.100524,3.890068
897,0.095403,3.615431,0.092979,3.803813
898,0.091747,3.535947,0.088049,3.715743
899,0.088650,3.632995,0.093099,3.814744
900,0.091927,3.613597,0.090835,3.796359
901,0.089342,3.642783,0.088620,3.820745
902,0.089011,3.548211,0.089262,3.726484
903,0.091075,4.703962,0.112888,4.907925
904,0.096476,4.558643,0.093350,4.748469
905,0.092267,3.512312,0.091216,3.695795
906,0.090604,3.564713,0.092127,3.747444
907,0.090414,3.586775,0.091957,3.769146
908,0.100653,3.613597,0.097778,3.812028
909,0.091757,3.631662,6.670403,10.393822
910,0.115172,3.562057,0.092919,3.770148
911,0.091125,3.526399,0.093580,3.711104
912,0.092538,3.557168,0.091025,3.740731
913,0.090414,4.001663,0.169705,4.261782
914,0.137174,3.648033,0.144358,3.929565
915,0.096776,12.789225,0.120432,13.006433
916,0.101075,3.521930,0.091396,3.714401
917,0.090925,3.724249,0.113168,3.928342
918,0.101876,3.541880,0.088530,3.732286
919,0.088360,4.744922,0.095373,4.928655
920,0.092057,3.525697,0.092719,3.710473
921,0.088220,3.593558,0.393225,4.075003
922,0.136052,3.578159,0.091886,3.806097
923,0.270860,5.877209,0.093970,6.242039
924,0.091636,3.551086,0.090384,3.733106
925,0.106224,3.660467,0.103218,3.869909
926,0.088941,3.666739,0.094331,3.850011
927,0.088751,3.571426,0.095393,3.755570
928,0.088370,3.542801,0.091636,3.722807
929,0.091396,3.621391,0.102848,3.815635
930,0.089603,4.003637,0.112636,4.205876
931,0.090124,3.634998,0.086807,3.811929
932,0.085775,3.597476,0.086556,3.769807
933,0.085344,3.598849,0.090584,3.774777
934,0.086246,3.728287,0.122886,3.937419
935,0.095013,3.577076,0.086587,3.758676
936,0.088771,3.557969,0.089162,3.735902
937,0.088600,3.661249,0.090744,3.840593
938,0.088611,4.033013,0.109380,4.231004
939,0.088901,3.529726,0.088650,3.707277
940,0.088389,3.615030,0.092498,3.795917
941,0.093249,3.558732,0.088920,3.740901
942,0.183252,3.792851,0.131744,4.107847
943,0.096456,3.565645,0.089211,3.751312
944,0.088390,3.585653,0.088320,3.762363
945,0.088320,3.605521,0.092107,3.785948
946,0.091296,3.708138,0.113869,3.913303
947,0.089141,3.536178,0.089542,3.714861
948,0.088871,3.555104,0.088620,3.732595
949,0.088190,3.587396,0.089112,3.764698
950,0.088470,4.533274,0.159177,4.780921
951,0.099812,3.659574,0.093941,3.853327
952,0.091506,3.535987,0.088791,3.716284
953,0.088581,3.618576,0.089142,3.796299
954,0.088290,3.908404,0.101915,4.098609
955,0.096055,3.734099,0.091566,3.921720
956,0.089152,3.528603,0.089091,3.706846
957,0.104130,3.602536,0.092367,3.799033
958,0.091366,5.258749,0.122997,5.473112
959,0.091285,4.081577,0.089742,4.262604
960,0.088851,3.590533,0.089281,3.768665
961,0.094000,3.552560,0.089131,3.735691
962,0.089372,4.757976,0.112196,4.959544
963,0.089632,4.070255,0.092327,4.252214
964,0.091727,3.623245,0.089051,3.804023
965,0.088631,4.556088,0.158115,4.802834
966,0.097718,3.607535,7.804834,11.510087
967,0.131984,6.668870,0.110983,6.911837
968,0.094331,4.341366,0.128877,4.564574
969,0.090003,3.678772,0.170447,3.939222
970,0.130381,4.874452,0.127444,5.132277
971,0.092167,3.551618,0.092447,3.736232
972,0.091516,3.847015,0.112226,4.050757
973,0.089251,3.591986,0.088880,3.770117
974,0.088580,4.948222,0.111335,5.148137
975,0.089652,4.640031,0.098920,4.828603
976,0.088841,3.645639,0.100263,3.834743
977,0.091736,4.720455,0.125220,4.937411
978,0.090384,3.744789,0.088791,3.923964
979,0.091295,5.095675,0.144439,5.331409
980,0.126413,3.731764,0.089392,3.947569
981,0.143846,5.777757,0.091126,6.012729
982,0.086776,3.617394,0.089452,3.793622
983,0.088651,3.729790,0.120631,3.939072
984,0.088941,4.182752,0.128265,4.399958
985,0.090234,3.602595,0.093320,3.786149
986,0.091776,3.716765,0.093590,3.902131
987,0.087869,4.483949,0.175849,4.747667
988,0.127385,4.701538,0.090915,4.919838
989,0.121033,3.585913,0.092177,3.799123
990,0.091696,3.524756,0.089141,3.705593
991,0.088400,3.609809,0.107336,3.805545
992,0.091365,3.932300,0.099100,4.122765
993,0.088560,3.552820,0.089141,3.730521
994,0.088911,3.582497,0.092417,3.763825
995,0.091436,3.643154,0.095023,3.829613
996,0.088851,4.367596,0.090635,4.547082
997,0.088690,3.616974,0.089211,3.794875
998,0.091225,3.586635,0.088911,3.766771
999,0.088400,3.602255,0.090314,3.780969
