Epoch,Slope,Intercept
854,-1.003220,1.553083
855,-1.003210,1.553031
856,-1.003199,1.552980
857,-1.003189,1.552928
858,-1.003179,1.552876
859,-1.003169,1.552825
860,-1.003158,1.552774
861,-1.003148,1.552723
862,-1.003138,1.552672
863,-1.003128,1.552621
864,-1.003118,1.552570
865,-1.003109,1.552520
866,-1.003099,1.552470
867,-1.003089,1.552419
868,-1.003079,1.552369
869,-1.003069,1.552320
870,-1.003060,1.552270
871,-1.003050,1.552220
872,-1.003041,1.552171
873,-1.003031,1.552122
874,-1.003022,1.552072
875,-1.003012,1.552023
876,-1.003003,1.551975
877,-1.002994,1.551926
878,-1.002984,1.551877
879,-1.002975,1.551829
880,-1.002966,1.551780
881,-1.002957,1.551732
882,-1.002948,1.551684
883,-1.002939,1.551636
884,-1.002930,1.551589
885,-1.002921,1.551541
886,-1.002912,1.551494
887,-1.002903,1.551446
888,-1.002894,1.551399
889,-1.002886,1.551352
890,-1.002877,1.551305
891,-1.002868,1.551258
892,-1.002859,1.551212
893,-1.002851,1.551165
894,-1.002842,1.551119
895,-1.002834,1.551072
896,-1.002825,1.551026
897,-1.002817,1.550980
898,-1.002809,1.550934
899,-1.002800,1.550889
900,-1.002792,1.550843
901,-1.002784,1.550797
902,-1.002775,1.550752
903,-1.002767,1.550707
904,-1.002759,1.550662
905,-1.002751,1.550617
906,-1.002743,1.550572
907,-1.002735,1.550527
908,-1.002727,1.550483
909,-1.002719,1.550438
910,-1.002711,1.550394
911,-1.002703,1.550349
912,-1.002695,1.550305
913,-1.002688,1.550261
914,-1.002680,1.550217
915,-1.002672,1.550174
916,-1.002664,1.550130
917,-1.002657,1.550086
918,-1.002649,1.550043
919,-1.002642,1.550000
920,-1.002634,1.549956
921,-1.002627,1.549913
922,-1.002619,1.549870
923,-1.002612,1.549828
924,-1.002604,1.549785
925,-1.002597,1.549742
926,-1.002590,1.549700
927,-1.002582,1.549657
928,-1.002575,1.549615
929,-1.002568,1.549573
930,-1.002561,1.549531
931,-1.002553,1.549489
932,-1.002546,1.549447
933,-1.002539,1.549406
934,-1.002532,1.549364
935,-1.002525,1.549323
936,-1.002518,1.549281
937,-1.002511,1.549240
938,-1.002504,1.549199
939,-1.002497,1.549158
940,-1.002491,1.549117
941,-1.002484,1.549076
942,-1.002477,1.549035
943,-1.002470,1.548995
944,-1.002463,1.548954
945,-1.002457,1.548914
946,-1.002450,1.548873
947,-1.002443,1.548833
948,-1.002437,1.548793
949,-1.002430,1.548753
950,-1.002424,1.548713
951,-1.002417,1.548674
952,-1.002411,1.548634
953,-1.002404,1.548594
954,-1.002398,1.548555
955,-1.002391,1.548516
956,-1.002385,1.548476
957,-1.002379,1.548437
958,-1.002372,1.548398
959,-1.002366,1.548359
960,-1.002360,1.548320
961,-1.002354,1.548281
962,-1.002347,1.548243
963,-1.002341,1.548204
964,-1.002335,1.548166
965,-1.002329,1.548127
966,-1.002323,1.548089
967,-1.002317,1.548051
968,-1.002311,1.548013
969,-1.002305,1.547975
970,-1.002299,1.547937
971,-1.002293,1.547899
972,-1.002287,1.547862
973,-1.002281,1.547824
974,-1.002275,1.547786
975,-1.002269,1.547749
976,-1.002263,1.547712
977,-1.002258,1.547674
978,-1.002252,1.547637
979,-1.002246,1.547600
980,-1.002240,1.547563
981,-1.002235,1.547526
982,-1.002229,1.547490
983,-1.002223,1.547453
984,-1.002218,1.547416
985,-1.002212,1.547380
986,-1.002207,1.547344
987,-1.002201,1.547307
988,-1.002195,1.547271
989,-1.002190,1.547235
990,-1.002185,1.547199
991,-1.002179,1.547163
992,-1.002174,1.547127
993,-1.002168,1.547091
994,-1.002163,1.547055
995,-1.002157,1.547020
996,-1.002152,1.546984
997,-1.002147,1.546949
998,-1.002142,1.546914
999,-1.002136,1.546878
1000,-1.002131,1.546843
1001,-1.002126,1.546808
1002,-1.002121,1.546773
1003,-1.002115,1.546738
1004,-1.002110,1.546703
1005,-1.002105,1.546668
1006,-1.002100,1.546634
1007,-1.002095,1.546599
1008,-1.002090,1.546565
1009,-1.002085,1.546530
1010,-1.002080,1.546496
1011,-1.002075,1.546462
1012,-1.002070,1.546427
1013,-1.002065,1.546393
1014,-1.002060,1.546359
1015,-1.002055,1.546325
1016,-1.002050,1.546291
1017,-1.002045,1.546258
1018,-1.002040,1.546224
1019,-1.002036,1.546190
1020,-1.002031,1.546157
1021,-1.002026,1.546123
1022,-1.002021,1.546090
1023,-1.002016,1.546057
1024,-1.002012,1.546023
1025,-1.002007,1.545990
1026,-1.002002,1.545957
1027,-1.001998,1.545924
1028,-1.001993,1.545891
1029,-1.001988,1.545858
1030,-1.001984,1.545826
1031,-1.001979,1.545793
1032,-1.001975,1.545760
1033,-1.001970,1.545728
1034,-1.001965,1.545695
1035,-1.001961,1.545663
1036,-1.001956,1.545631
1037,-1.001952,1.545598
1038,-1.001947,1.545566
1039,-1.001943,1.545534
1040,-1.001939,1.545502
1041,-1.001934,1.545470
1042,-1.001930,1.545438
1043,-1.001925,1.545406
1044,-1.001921,1.545375
1045,-1.001917,1.545343
1046,-1.001912,1.545311
1047,-1.001908,1.545280
1048,-1.001904,1.545248
1049,-1.001900,1.545217
1050,-1.001895,1.545186
1051,-1.001891,1.545154
1052,-1.001887,1.545123
1053,-1.001883,1.545092
1054,-1.001878,1.545061
1055,-1.001874,1.545030
1056,-1.001870,1.544999
1057,-1.001866,1.544968
1058,-1.001862,1.544938
1059,-1.001858,1.544907
1060,-1.001854,1.544876
1061,-1.001850,1.544846
1062,-1.001846,1.544815
1063,-1.001841,1.544785
1064,-1.001837,1.544755
1065,-1.001833,1.544724
