Epoch,Weight1,Weight2,Bias
451,-2.234167,-2.316767,0.749373
452,-2.237013,-2.319304,0.751032
453,-2.239854,-2.321837,0.752687
454,-2.242690,-2.324366,0.754339
455,-2.245520,-2.326892,0.755987
456,-2.248346,-2.329414,0.757631
457,-2.251166,-2.331933,0.759272
458,-2.253981,-2.334448,0.760910
459,-2.256791,-2.336960,0.762544
460,-2.259596,-2.339467,0.764175
461,-2.262396,-2.341972,0.765802
462,-2.265191,-2.344473,0.767425
463,-2.267981,-2.346970,0.769045
464,-2.270767,-2.349464,0.770662
465,-2.273547,-2.351954,0.772275
466,-2.276322,-2.354441,0.773885
467,-2.279092,-2.356924,0.775492
468,-2.281857,-2.359403,0.777095
469,-2.284617,-2.361880,0.778695
470,-2.287373,-2.364352,0.780291
471,-2.290123,-2.366821,0.781884
472,-2.292869,-2.369287,0.783474
473,-2.295610,-2.371749,0.785060
474,-2.298346,-2.374208,0.786643
475,-2.301077,-2.376663,0.788223
476,-2.303803,-2.379115,0.789800
477,-2.306524,-2.381563,0.791373
478,-2.309241,-2.384008,0.792943
479,-2.311953,-2.386450,0.794510
480,-2.314660,-2.388888,0.796074
481,-2.317363,-2.391322,0.797634
482,-2.320060,-2.393753,0.799191
483,-2.322753,-2.396181,0.800745
484,-2.325442,-2.398606,0.802296
485,-2.328125,-2.401026,0.803844
486,-2.330804,-2.403444,0.805388
487,-2.333478,-2.405858,0.806930
488,-2.336148,-2.408269,0.808468
489,-2.338813,-2.410676,0.810003
490,-2.341473,-2.413080,0.811535
491,-2.344129,-2.415481,0.813064
492,-2.346780,-2.417878,0.814590
493,-2.349427,-2.420272,0.816113
494,-2.352069,-2.422663,0.817632
495,-2.354707,-2.425050,0.819149
496,-2.357339,-2.427434,0.820663
497,-2.359968,-2.429815,0.822173
498,-2.362592,-2.432192,0.823681
499,-2.365211,-2.434566,0.825186
500,-2.367826,-2.436937,0.826687
501,-2.370437,-2.439304,0.828186
502,-2.373043,-2.441668,0.829682
503,-2.375644,-2.444029,0.831175
504,-2.378241,-2.446386,0.832664
505,-2.380834,-2.448741,0.834151
506,-2.383422,-2.451092,0.835635
507,-2.386006,-2.453439,0.837116
508,-2.388586,-2.455784,0.838595
509,-2.391161,-2.458125,0.840070
510,-2.393732,-2.460463,0.841542
511,-2.396298,-2.462798,0.843012
512,-2.398860,-2.465129,0.844478
513,-2.401418,-2.467457,0.845942
514,-2.403972,-2.469782,0.847403
515,-2.406521,-2.472104,0.848862
516,-2.409066,-2.474423,0.850317
517,-2.411607,-2.476738,0.851769
518,-2.414143,-2.479051,0.853219
519,-2.416675,-2.481360,0.854666
520,-2.419203,-2.483665,0.856110
521,-2.421727,-2.485968,0.857552
522,-2.424247,-2.488268,0.858991
523,-2.426762,-2.490564,0.860427
524,-2.429273,-2.492857,0.861860
525,-2.431780,-2.495147,0.863290
526,-2.434283,-2.497434,0.864718
527,-2.436782,-2.499718,0.866143
528,-2.439276,-2.501999,0.867565
529,-2.441767,-2.504276,0.868985
530,-2.444253,-2.506550,0.870402
531,-2.446735,-2.508822,0.871817
532,-2.449213,-2.511090,0.873228
533,-2.451688,-2.513355,0.874637
534,-2.454158,-2.515617,0.876044
535,-2.456624,-2.517876,0.877447
536,-2.459085,-2.520132,0.878849
537,-2.461543,-2.522384,0.880247
538,-2.463997,-2.524634,0.881643
539,-2.466447,-2.526881,0.883036
540,-2.468893,-2.529124,0.884427
541,-2.471335,-2.531365,0.885815
542,-2.473773,-2.533602,0.887201
543,-2.476207,-2.535836,0.888584
544,-2.478637,-2.538068,0.889965
545,-2.481063,-2.540296,0.891343
546,-2.483485,-2.542521,0.892718
547,-2.485903,-2.544744,0.894091
548,-2.488318,-2.546963,0.895461
549,-2.490728,-2.549179,0.896829
550,-2.493135,-2.551393,0.898195
551,-2.495537,-2.553603,0.899558
552,-2.497936,-2.555810,0.900918
553,-2.500331,-2.558014,0.902276
554,-2.502722,-2.560216,0.903632
555,-2.505109,-2.562414,0.904985
556,-2.507493,-2.564610,0.906335
557,-2.509873,-2.566802,0.907683
558,-2.512248,-2.568991,0.909029
559,-2.514620,-2.571178,0.910373
560,-2.516989,-2.573362,0.911714
561,-2.519353,-2.575542,0.913052
562,-2.521714,-2.577720,0.914388
